index,LocationType,TimeFrame_x,DataFormat_CI,Num of Child Immigrants,Location,Time,Data Type,TimeFrame_UE,DataFormat_UE,Number of Unemployed Parents
360,State,2000-2002,Percent,0.15,Maryland,January,Percent,2006,Percent,0.04
361,State,2000-2002,Percent,0.15,Maryland,February,Percent,2006,Percent,0.04
362,State,2000-2002,Percent,0.15,Maryland,March,Percent,2006,Percent,0.036
363,State,2000-2002,Percent,0.15,Maryland,April,Percent,2006,Percent,0.035
364,State,2000-2002,Percent,0.15,Maryland,May,Percent,2006,Percent,0.038
365,State,2000-2002,Percent,0.15,Maryland,June,Percent,2006,Percent,0.041
366,State,2000-2002,Percent,0.15,Maryland,July,Percent,2006,Percent,0.043
367,State,2000-2002,Percent,0.15,Maryland,August,Percent,2006,Percent,0.04
368,State,2000-2002,Percent,0.15,Maryland,September,Percent,2006,Percent,0.037
369,State,2000-2002,Percent,0.15,Maryland,October,Percent,2006,Percent,0.036
370,State,2000-2002,Percent,0.15,Maryland,November,Percent,2006,Percent,0.037
371,State,2000-2002,Percent,0.15,Maryland,December,Percent,2006,Percent,0.035
372,State,2000-2002,Percent,0.15,Maryland,January,Percent,2007,Percent,0.041
373,State,2000-2002,Percent,0.15,Maryland,February,Percent,2007,Percent,0.039
374,State,2000-2002,Percent,0.15,Maryland,March,Percent,2007,Percent,0.034
375,State,2000-2002,Percent,0.15,Maryland,April,Percent,2007,Percent,0.032
376,State,2000-2002,Percent,0.15,Maryland,May,Percent,2007,Percent,0.033
377,State,2000-2002,Percent,0.15,Maryland,June,Percent,2007,Percent,0.037
378,State,2000-2002,Percent,0.15,Maryland,July,Percent,2007,Percent,0.037
379,State,2000-2002,Percent,0.15,Maryland,August,Percent,2007,Percent,0.034
380,State,2000-2002,Percent,0.15,Maryland,September,Percent,2007,Percent,0.033
381,State,2000-2002,Percent,0.15,Maryland,October,Percent,2007,Percent,0.033
382,State,2000-2002,Percent,0.15,Maryland,November,Percent,2007,Percent,0.031
383,State,2000-2002,Percent,0.15,Maryland,December,Percent,2007,Percent,0.031
384,State,2000-2002,Percent,0.15,Maryland,January,Percent,2008,Percent,0.036
385,State,2000-2002,Percent,0.15,Maryland,February,Percent,2008,Percent,0.035
386,State,2000-2002,Percent,0.15,Maryland,March,Percent,2008,Percent,0.035
387,State,2000-2002,Percent,0.15,Maryland,April,Percent,2008,Percent,0.033
388,State,2000-2002,Percent,0.15,Maryland,May,Percent,2008,Percent,0.038
389,State,2000-2002,Percent,0.15,Maryland,June,Percent,2008,Percent,0.043
390,State,2000-2002,Percent,0.15,Maryland,July,Percent,2008,Percent,0.044
391,State,2000-2002,Percent,0.15,Maryland,August,Percent,2008,Percent,0.046
392,State,2000-2002,Percent,0.15,Maryland,September,Percent,2008,Percent,0.045
393,State,2000-2002,Percent,0.15,Maryland,October,Percent,2008,Percent,0.048
394,State,2000-2002,Percent,0.15,Maryland,November,Percent,2008,Percent,0.052
395,State,2000-2002,Percent,0.15,Maryland,December,Percent,2008,Percent,0.056
396,State,2000-2002,Percent,0.15,Maryland,January,Percent,2009,Percent,0.067
397,State,2000-2002,Percent,0.15,Maryland,February,Percent,2009,Percent,0.072
398,State,2000-2002,Percent,0.15,Maryland,March,Percent,2009,Percent,0.071
399,State,2000-2002,Percent,0.15,Maryland,April,Percent,2009,Percent,0.068
400,State,2000-2002,Percent,0.15,Maryland,May,Percent,2009,Percent,0.073
401,State,2000-2002,Percent,0.15,Maryland,June,Percent,2009,Percent,0.077
402,State,2000-2002,Percent,0.15,Maryland,July,Percent,2009,Percent,0.076
403,State,2000-2002,Percent,0.15,Maryland,August,Percent,2009,Percent,0.075
404,State,2000-2002,Percent,0.15,Maryland,September,Percent,2009,Percent,0.075
405,State,2000-2002,Percent,0.15,Maryland,October,Percent,2009,Percent,0.076
406,State,2000-2002,Percent,0.15,Maryland,November,Percent,2009,Percent,0.076
407,State,2000-2002,Percent,0.15,Maryland,December,Percent,2009,Percent,0.076
408,State,2000-2002,Percent,0.15,Maryland,January,Percent,2010,Percent,0.081
409,State,2000-2002,Percent,0.15,Maryland,February,Percent,2010,Percent,0.083
410,State,2000-2002,Percent,0.15,Maryland,March,Percent,2010,Percent,0.081
411,State,2000-2002,Percent,0.15,Maryland,April,Percent,2010,Percent,0.073
412,State,2000-2002,Percent,0.15,Maryland,May,Percent,2010,Percent,0.074
413,State,2000-2002,Percent,0.15,Maryland,June,Percent,2010,Percent,0.077
414,State,2000-2002,Percent,0.15,Maryland,July,Percent,2010,Percent,0.078
415,State,2000-2002,Percent,0.15,Maryland,August,Percent,2010,Percent,0.077
416,State,2000-2002,Percent,0.15,Maryland,September,Percent,2010,Percent,0.074
417,State,2000-2002,Percent,0.15,Maryland,October,Percent,2010,Percent,0.073
418,State,2000-2002,Percent,0.15,Maryland,November,Percent,2010,Percent,0.074
419,State,2000-2002,Percent,0.15,Maryland,December,Percent,2010,Percent,0.072
420,State,2000-2002,Percent,0.15,Maryland,January,Percent,2011,Percent,0.078
421,State,2000-2002,Percent,0.15,Maryland,February,Percent,2011,Percent,0.076
422,State,2000-2002,Percent,0.15,Maryland,March,Percent,2011,Percent,0.073
423,State,2000-2002,Percent,0.15,Maryland,April,Percent,2011,Percent,0.069
424,State,2000-2002,Percent,0.15,Maryland,May,Percent,2011,Percent,0.071
425,State,2000-2002,Percent,0.15,Maryland,June,Percent,2011,Percent,0.076
426,State,2000-2002,Percent,0.15,Maryland,July,Percent,2011,Percent,0.075
427,State,2000-2002,Percent,0.15,Maryland,August,Percent,2011,Percent,0.074
428,State,2000-2002,Percent,0.15,Maryland,September,Percent,2011,Percent,0.072
429,State,2000-2002,Percent,0.15,Maryland,October,Percent,2011,Percent,0.07
430,State,2000-2002,Percent,0.15,Maryland,November,Percent,2011,Percent,0.068
431,State,2000-2002,Percent,0.15,Maryland,December,Percent,2011,Percent,0.068
432,State,2000-2002,Percent,0.15,Maryland,January,Percent,2012,Percent,0.074
433,State,2000-2002,Percent,0.15,Maryland,February,Percent,2012,Percent,0.074
434,State,2000-2002,Percent,0.15,Maryland,March,Percent,2012,Percent,0.07
435,State,2000-2002,Percent,0.15,Maryland,April,Percent,2012,Percent,0.065
436,State,2000-2002,Percent,0.15,Maryland,May,Percent,2012,Percent,0.068
437,State,2000-2002,Percent,0.15,Maryland,June,Percent,2012,Percent,0.073
438,State,2000-2002,Percent,0.15,Maryland,July,Percent,2012,Percent,0.073
439,State,2000-2002,Percent,0.15,Maryland,August,Percent,2012,Percent,0.071
440,State,2000-2002,Percent,0.15,Maryland,September,Percent,2012,Percent,0.067
441,State,2000-2002,Percent,0.15,Maryland,October,Percent,2012,Percent,0.067
442,State,2000-2002,Percent,0.15,Maryland,November,Percent,2012,Percent,0.066
443,State,2000-2002,Percent,0.15,Maryland,December,Percent,2012,Percent,0.067
444,State,2000-2002,Percent,0.15,Maryland,January,Percent,2013,Percent,0.073
445,State,2000-2002,Percent,0.15,Maryland,February,Percent,2013,Percent,0.071
446,State,2000-2002,Percent,0.15,Maryland,March,Percent,2013,Percent,0.068
447,State,2000-2002,Percent,0.15,Maryland,April,Percent,2013,Percent,0.063
448,State,2000-2002,Percent,0.15,Maryland,May,Percent,2013,Percent,0.066
449,State,2000-2002,Percent,0.15,Maryland,June,Percent,2013,Percent,0.07
450,State,2000-2002,Percent,0.15,Maryland,July,Percent,2013,Percent,0.067
451,State,2000-2002,Percent,0.15,Maryland,August,Percent,2013,Percent,0.065
452,State,2000-2002,Percent,0.15,Maryland,September,Percent,2013,Percent,0.062
453,State,2000-2002,Percent,0.15,Maryland,October,Percent,2013,Percent,0.065
454,State,2000-2002,Percent,0.15,Maryland,November,Percent,2013,Percent,0.061
455,State,2000-2002,Percent,0.15,Maryland,December,Percent,2013,Percent,0.058
456,State,2000-2002,Percent,0.15,Maryland,January,Percent,2014,Percent,0.064
457,State,2000-2002,Percent,0.15,Maryland,February,Percent,2014,Percent,0.064
458,State,2000-2002,Percent,0.15,Maryland,March,Percent,2014,Percent,0.061
459,State,2000-2002,Percent,0.15,Maryland,April,Percent,2014,Percent,0.054
460,State,2000-2002,Percent,0.15,Maryland,May,Percent,2014,Percent,0.057
461,State,2000-2002,Percent,0.15,Maryland,June,Percent,2014,Percent,0.06
462,State,2000-2002,Percent,0.15,Maryland,July,Percent,2014,Percent,0.061
463,State,2000-2002,Percent,0.15,Maryland,August,Percent,2014,Percent,0.059
464,State,2000-2002,Percent,0.15,Maryland,September,Percent,2014,Percent,0.055
465,State,2000-2002,Percent,0.15,Maryland,October,Percent,2014,Percent,0.055
466,State,2000-2002,Percent,0.15,Maryland,November,Percent,2014,Percent,0.054
467,State,2000-2002,Percent,0.15,Maryland,December,Percent,2014,Percent,0.052
468,State,2000-2002,Percent,0.15,Maryland,January,Percent,2015,Percent,0.059
469,State,2000-2002,Percent,0.15,Maryland,February,Percent,2015,Percent,0.057
470,State,2000-2002,Percent,0.15,Maryland,March,Percent,2015,Percent,0.054
471,State,2000-2002,Percent,0.15,Maryland,April,Percent,2015,Percent,0.048
472,State,2000-2002,Percent,0.15,Maryland,May,Percent,2015,Percent,0.051
473,State,2000-2002,Percent,0.15,Maryland,June,Percent,2015,Percent,0.053
474,State,2000-2002,Percent,0.15,Maryland,July,Percent,2015,Percent,0.053
475,State,2000-2002,Percent,0.15,Maryland,August,Percent,2015,Percent,0.05
476,State,2000-2002,Percent,0.15,Maryland,September,Percent,2015,Percent,0.047
477,State,2000-2002,Percent,0.15,Maryland,October,Percent,2015,Percent,0.048
478,State,2000-2002,Percent,0.15,Maryland,November,Percent,2015,Percent,0.047
479,State,2000-2002,Percent,0.15,Maryland,December,Percent,2015,Percent,0.044
480,State,2000-2002,Percent,0.15,Maryland,January,Percent,2016,Percent,0.049
481,State,2000-2002,Percent,0.15,Maryland,February,Percent,2016,Percent,0.048
482,State,2000-2002,Percent,0.15,Maryland,March,Percent,2016,Percent,0.046
483,State,2000-2002,Percent,0.15,Maryland,April,Percent,2016,Percent,0.041
484,State,2000-2002,Percent,0.15,Maryland,May,Percent,2016,Percent,0.042
485,State,2000-2002,Percent,0.15,Maryland,June,Percent,2016,Percent,0.047
486,State,2000-2002,Percent,0.15,Maryland,July,Percent,2016,Percent,0.046
487,State,2000-2002,Percent,0.15,Maryland,August,Percent,2016,Percent,0.046
488,State,2000-2002,Percent,0.15,Maryland,September,Percent,2016,Percent,0.043
489,State,2000-2002,Percent,0.15,Maryland,October,Percent,2016,Percent,0.044
490,State,2000-2002,Percent,0.15,Maryland,November,Percent,2016,Percent,0.042
491,State,2000-2002,Percent,0.15,Maryland,December,Percent,2016,Percent,0.041
492,State,2000-2002,Percent,0.15,Maryland,January,Percent,2017,Percent,0.048
493,State,2000-2002,Percent,0.15,Maryland,February,Percent,2017,Percent,0.046
494,State,2000-2002,Percent,0.15,Maryland,March,Percent,2017,Percent,0.043
495,State,2000-2002,Percent,0.15,Maryland,April,Percent,2017,Percent,0.039
496,State,2000-2002,Percent,0.15,Maryland,May,Percent,2017,Percent,0.04
497,State,2000-2002,Percent,0.15,Maryland,June,Percent,2017,Percent,0.044
498,State,2000-2002,Percent,0.15,Maryland,July,Percent,2017,Percent,0.044
499,State,2000-2002,Percent,0.15,Maryland,August,Percent,2017,Percent,0.043
500,State,2000-2002,Percent,0.15,Maryland,September,Percent,2017,Percent,0.04
501,State,2000-2002,Percent,0.15,Maryland,October,Percent,2017,Percent,0.04
502,State,2000-2002,Percent,0.15,Maryland,November,Percent,2017,Percent,0.041
503,State,2000-2002,Percent,0.15,Maryland,December,Percent,2017,Percent,0.04
504,State,2000-2002,Percent,0.15,Maryland,January,Percent,2018,Percent,0.046
505,State,2000-2002,Percent,0.15,Maryland,February,Percent,2018,Percent,0.045
506,State,2000-2002,Percent,0.15,Maryland,March,Percent,2018,Percent,0.041
507,State,2000-2002,Percent,0.15,Maryland,April,Percent,2018,Percent,0.037
508,State,2000-2002,Percent,0.15,Maryland,May,Percent,2018,Percent,0.037
509,State,2000-2002,Percent,0.15,Maryland,June,Percent,2018,Percent,0.043
510,State,2000-2002,Percent,0.15,Maryland,July,Percent,2018,Percent,0.041
511,State,2000-2002,Percent,0.15,Maryland,August,Percent,2018,Percent,0.04
512,State,2000-2002,Percent,0.15,Maryland,September,Percent,2018,Percent,0.036
513,State,2000-2002,Percent,0.15,Maryland,October,Percent,2018,Percent,0.036
514,State,2000-2002,Percent,0.15,Maryland,November,Percent,2018,Percent,0.035
515,State,2000-2002,Percent,0.15,Maryland,December,Percent,2018,Percent,0.036
516,State,2000-2002,Percent,0.15,Maryland,January,Percent,2019,Percent,0.043
517,State,2000-2002,Percent,0.15,Maryland,February,Percent,2019,Percent,0.04
518,State,2000-2002,Percent,0.15,Maryland,March,Percent,2019,Percent,0.037
519,State,2000-2002,Percent,0.15,Maryland,April,Percent,2019,Percent,0.032
520,State,2000-2002,Percent,0.15,Maryland,May,Percent,2019,Percent,0.034
521,State,2000-2002,Percent,0.15,Maryland,June,Percent,2019,Percent,0.039
522,State,2000-2002,Percent,0.15,Maryland,July,Percent,2019,Percent,0.039
523,State,2000-2002,Percent,0.15,Maryland,August,Percent,2019,Percent,0.037
524,State,2000-2002,Percent,0.15,Maryland,September,Percent,2019,Percent,0.033
525,State,2000-2002,Percent,0.15,Maryland,October,Percent,2019,Percent,0.033
526,State,2000-2002,Percent,0.15,Maryland,November,Percent,2019,Percent,0.032
527,State,2000-2002,Percent,0.15,Maryland,December,Percent,2019,Percent,0.03
528,State,2000-2002,Percent,0.15,Maryland,January,Percent,2020,Percent,0.041
529,State,2000-2002,Percent,0.15,Maryland,February,Percent,2020,Percent,0.041
530,State,2000-2002,Percent,0.15,Maryland,March,Percent,2020,Percent,0.05
531,State,2000-2002,Percent,0.15,Maryland,April,Percent,2020,Percent,0.095
532,State,2000-2002,Percent,0.15,Maryland,May,Percent,2020,Percent,0.105
533,State,2000-2002,Percent,0.15,Maryland,June,Percent,2020,Percent,0.088
534,State,2000-2002,Percent,0.15,Maryland,July,Percent,2020,Percent,0.079
535,State,2000-2002,Percent,0.15,Maryland,August,Percent,2020,Percent,0.067
536,State,2000-2002,Percent,0.15,Maryland,September,Percent,2020,Percent,0.063
537,State,2000-2002,Percent,0.15,Maryland,October,Percent,2020,Percent,0.06
538,State,2000-2002,Percent,0.15,Maryland,November,Percent,2020,Percent,0.058
539,State,2000-2002,Percent,0.15,Maryland,December,Percent,2020,Percent,0.057
540,State,2000-2002,Percent,0.15,Maryland,January,Percent,2021,Percent,0.063
541,State,2000-2002,Percent,0.15,Maryland,February,Percent,2021,Percent,0.061
542,State,2000-2002,Percent,0.15,Maryland,March,Percent,2021,Percent,0.06
543,State,2000-2002,Percent,0.15,Maryland,April,Percent,2021,Percent,0.057
544,State,2000-2002,Percent,0.15,Maryland,May,Percent,2021,Percent,0.06
545,State,2000-2002,Percent,0.15,Maryland,June,Percent,2021,Percent,0.067
546,State,2000-2002,Percent,0.15,Maryland,July,Percent,2021,Percent,0.061
547,State,2000-2002,Percent,0.15,Maryland,August,Percent,2021,Percent,0.062
548,State,2000-2002,Percent,0.15,Maryland,September,Percent,2021,Percent,0.054
549,State,2000-2002,Percent,0.15,Maryland,October,Percent,2021,Percent,0.052
550,State,2000-2002,Percent,0.15,Maryland,November,Percent,2021,Percent,0.05
551,State,2000-2002,Percent,0.15,Maryland,December,Percent,2021,Percent,0.047
552,State,2000-2002,Percent,0.15,Maryland,January,Percent,2022,Percent,0.044
553,State,2000-2002,Percent,0.15,Maryland,February,Percent,2022,Percent,0.044
554,State,2000-2002,Percent,0.15,Maryland,March,Percent,2022,Percent,0.043
555,State,2000-2002,Percent,0.15,Maryland,April,Percent,2022,Percent,0.034
556,State,2000-2002,Percent,0.15,Maryland,May,Percent,2022,Percent,0.037
557,State,2000-2002,Percent,0.15,Maryland,June,Percent,2022,Percent,0.047
558,State,2000-2002,Percent,0.15,Maryland,July,Percent,2022,Percent,0.034
559,State,2000-2002,Percent,0.15,Maryland,August,Percent,2022,Percent,0.035
560,State,2000-2002,Percent,0.15,Maryland,September,Percent,2022,Percent,0.029
561,State,2000-2002,Percent,0.15,Maryland,October,Percent,2022,Percent,0.031
562,State,2000-2002,Percent,0.15,Maryland,November,Percent,2022,Percent,0.028
563,State,2000-2002,Percent,0.15,Maryland,December,Percent,2022,Percent,0.025
564,State,2000-2002,Percent,0.15,Maryland,January,Percent,2023,Percent,0.03
565,State,2000-2002,Percent,0.15,Maryland,February,Percent,2023,Percent,0.031
566,State,2000-2002,Percent,0.15,Maryland,March,Percent,2023,Percent,0.023
567,State,2000-2002,Percent,0.15,Maryland,April,Percent,2023,Percent,0.019
568,State,2000-2002,Percent,0.15,Maryland,May,Percent,2023,Percent,0.022
569,State,2000-2002,Percent,0.15,Maryland,June,Percent,2023,Percent,0.017
570,State,2000-2002,Percent,0.15,Maryland,July,Percent,2023,Percent,0.017
571,State,2000-2002,Percent,0.15,Maryland,August,Percent,2023,Percent,0.018
572,State,2000-2002,Percent,0.15,Maryland,September,Percent,2023,Percent,
573,State,2000-2002,Percent,0.15,Maryland,October,Percent,2023,Percent,
574,State,2000-2002,Percent,0.15,Maryland,November,Percent,2023,Percent,
575,State,2000-2002,Percent,0.15,Maryland,December,Percent,2023,Percent,
576,State,2001-2003,Number,212000,Maryland,January,Percent,2000,Percent,0.037
577,State,2001-2003,Number,212000,Maryland,February,Percent,2000,Percent,0.038
578,State,2001-2003,Number,212000,Maryland,March,Percent,2000,Percent,0.035
579,State,2001-2003,Number,212000,Maryland,April,Percent,2000,Percent,0.032
580,State,2001-2003,Number,212000,Maryland,May,Percent,2000,Percent,0.036
581,State,2001-2003,Number,212000,Maryland,June,Percent,2000,Percent,0.036
582,State,2001-2003,Number,212000,Maryland,July,Percent,2000,Percent,0.038
583,State,2001-2003,Number,212000,Maryland,August,Percent,2000,Percent,0.038
584,State,2001-2003,Number,212000,Maryland,September,Percent,2000,Percent,0.034
585,State,2001-2003,Number,212000,Maryland,October,Percent,2000,Percent,0.033
586,State,2001-2003,Number,212000,Maryland,November,Percent,2000,Percent,0.035
587,State,2001-2003,Number,212000,Maryland,December,Percent,2000,Percent,0.033
